user_id,user_name,track_id,track_name,artist_name,popularity,genres
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,2bz88ng2v856bsf9cxe97h,Frozen Voices,The Ram Sampath,7,"city pop, kayokyoku, j-pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,3u0hsvj76briqtfkv5j0fw,Neon Cross,The Darshan Raval,24,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ldbc12vmxmzrtl2ebneyng,Frozen Cross,The Ram Sampath,84,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,5b2ff2aogjx5isufne0ncw,Secret Memories,The Divine,73,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,m38s38lji8hjbiy1c5h8ea,Neon Cross,Lil Molchat Doma,8,"tamil, kollywood, tamil dance"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,clgg431uv1c9sq2ye8ut2v,Electric Memories,S. Yuvan,55,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,am5ckme2ttpd27ngxkempv,Secret Code,Lil Raja Kumari,20,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,g845ae059gszp9wfv4ipfo,Midnight Voices,DJ Yuvan,67,"classical, indian classical"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,o83g2h7u0tpmhkigcrf31k,Lost Motion,Lil SoulChef,72,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,lc3spwyy6jopjk425gp8oa,Lost Code,MC Ram Sampath,92,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,1o6a7ma6ykr4fvph2omwmy,Burning Cross,S. Darshan Raval,16,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,nwdz8pbdfidu5dr3agdgbr,Lonely Dreams,S. TV Girl,51,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,av067edel2tt2be6x8gndm,Frozen Dreams,DJ TV Girl,26,"classical, indian classical"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,hr5n31s70izj9r1cyfp4i2,Electric Memories,The SoulChef,47,jazz rap
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,pok2ae265kxa5d503dvwxl,Lost Voices,The Ram Sampath,14,"city pop, kayokyoku, j-pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,wnq4p8h867g9zj2q24xnrs,Frozen Sky,S. Omega Tribe,96,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ovunmok9ri7vfcovk7vof7,Frozen Voices,S. Raftaar,93,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,6w6zy6c6z7kb3ntl97watu,Crimson Cross,Lil Yuvan,38,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ock3zqr8yyz7fnyc9nl1gh,Midnight Edge,S. Yuvan,40,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,7jzqq74k5ill3psiwebovr,Burning Code,The Molchat Doma,68,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,t0o9zmaeicbqtua9mh06z7,Secret Rhythm,MC Ram Sampath,56,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ze5rmmjm72lus5v010i1hu,Lost Dreams,The Divine,95,"bollywood, hindi pop, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,4616fkhcot1ifv0grm0xsj,Secret Edge,Lil Raftaar,17,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,arut0enzq8u3kzt8f6987e,Electric Motion,S. TV Girl,12,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,mp82qbpqgjdiioqj2bv0l6,Lost Cross,MC Raja Kumari,44,"synthwave, retro, 80s"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,4oer0316bxaf3ia67ij1n5,Crimson Edge,Young Raftaar,48,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,opwjz3yh0f29ny67j90ch8,Lost Sky,MC SoulChef,9,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,2gn37vc2fubqox1xv1g268,Electric Sky,S. Darshan Raval,84,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,m3lh1ygbcw0p6csdj7wwrz,Electric Rhythm,Young Ram Sampath,100,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,8ytcp5chrvny3bkrtn4w7p,Frozen Edge,MC Yuvan,0,"edm, electronic"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,8dtzjquw6hcah6locwlvek,Burning Voices,MC Molchat Doma,100,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,3pzfk944x1iduo0ho4a9vk,Midnight Dreams,DJ Omega Tribe,56,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,5id5x3n6vbkjhtcnei2ev2,Lonely Memories,Lil Raftaar,17,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,2zmjytuwlmggqi85tm5e5j,Burning Loop,The TV Girl,24,"classical, indian classical"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,uknsfus22klbcim6qun0w2,Neon Cross,DJ SoulChef,31,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,87ovaeyz5ml3nujk181b8o,Golden Voices,Lil SoulChef,23,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,9k59di3xlhxo40gjxfm5v5,Lonely Cross,Lil TV Girl,88,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,n8cqhwrm6mxpae68wwnlc9,Burning Motion,MC Raftaar,18,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,x0c5swdqkt8dfbfvuwehi3,Neon Motion,Young Ram Sampath,13,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,85echw1n9rnce2cu0lvsb6,Neon Code,Young Divine,4,"bollywood, hindi pop, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,folskt4pjpjkuhcocfl6b6,Golden Rhythm,Young Yuvan,21,"tamil, kollywood, tamil dance"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,rpzuber6c2dpnqdu16t8f6,Frozen Motion,DJ Raftaar,43,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,fcdev39rhru7ub0qh3trfy,Neon Edge,Young Yuvan,77,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,pdnzezu40i7yv7391p2jnn,Lonely Memories,MC Divine,99,"edm, electronic"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,0ist3aesj2p2bsrvujyt5r,Burning Loop,MC SoulChef,45,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,40tke8lamtv1suqim2xqz3,Frozen Dreams,DJ Omega Tribe,20,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,wu7v67k8xkoc40j0wny942,Golden Motion,Lil Ram Sampath,79,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,wrnpoagsdg124zblhh9nlz,Burning Dreams,Young Darshan Raval,22,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,lc3oqdgz1xv477zdjw565j,Burning Rhythm,Young Raftaar,19,"bollywood, hindi pop, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,b9ddgcuw3tgqck0teags62,Lost Memories,DJ Molchat Doma,45,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,uf5rmsh94kgau9ycpj4fd8,Electric Rhythm,Lil Raftaar,13,"classical, indian classical"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,juvs0nl2he76awdt6grc61,Lost Voices,DJ Raja Kumari,62,"bollywood, hindi pop, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,vde560znep1f6gm2kwt5bm,Midnight Cross,The SoulChef,46,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,9mk54ffxbuoevs58eeuhu7,Crimson Voices,MC Ram Sampath,21,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,v1lq5xe3lkin825o7eaik4,Crimson Memories,The Raftaar,36,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,0zzvzwhotirupru6mw6zer,Lost Dreams,The Omega Tribe,77,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,lpo15h2jcnddn97je036vu,Electric Motion,Lil TV Girl,40,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,j0zxel0gv8z5tn610ocd4b,Neon Loop,S. Darshan Raval,68,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,0gbp2qg3er0yub8sbwpas5,Golden Voices,DJ Raftaar,49,jazz rap
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,9gtnqc4vuf9vkqjh42avwn,Burning Code,The Yuvan,59,"synthwave, retro, 80s"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,5fpmf4oar6ecv8ja5r8byt,Burning Rhythm,Young TV Girl,93,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,yk2j2cj28g3u002x2e9nkm,Lost Dreams,DJ SoulChef,4,"edm, electronic"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,7e8n4js65n6u2dqmtdfyau,Golden Motion,The Ram Sampath,27,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ch0ttp0edz7n90wtr29wm7,Lonely Sky,DJ TV Girl,96,"bollywood, hindi pop, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,xzp74jx40dsh0k7r69cfl1,Burning Cross,Lil TV Girl,31,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,et95h1iep8pccmrk8598h2,Burning Rhythm,Young Ram Sampath,40,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,p7a3x59u4pzibxsgc1ge38,Midnight Edge,DJ Raftaar,75,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,kp9n65b5dtjuaep0imu6mw,Electric Voices,Young Raja Kumari,37,"haryanvi, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,lem4bc2wjwvoofg2q40vk3,Neon Memories,DJ Yuvan,48,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,d98tjdhm8ugnqqtrtnli7x,Burning Edge,Young SoulChef,78,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,7wd79oi9a2uqt5k4z2o944,Secret Code,DJ SoulChef,13,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,b37np8gmavocf8tv40mb0p,Secret Cross,S. Darshan Raval,98,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,o4qml3p4f90cj93x6qzkrh,Golden Voices,DJ Darshan Raval,52,"bollywood, hindi pop, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,nxw86o8k3dkxhmt5miy59c,Secret Loop,The Raftaar,58,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,c6ro8i3vp29xf3hkoxvmx7,Secret Edge,Young Omega Tribe,62,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,opmalrtio9lqjafbuh72qx,Lonely Memories,The Divine,47,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,urpg30t473gz5cmo1zdyev,Neon Voices,MC Raja Kumari,34,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,tqe27ebbaylz90nucys0or,Secret Dreams,S. Divine,54,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,rswfv6a3o76vy2bew7y4g2,Lonely Motion,Lil Molchat Doma,44,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,y2u423khboicqpwwvw65w5,Neon Code,Lil SoulChef,71,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,nsicej9o6unrslx9uv3l6n,Lonely Rhythm,Young SoulChef,58,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,84ox45i67g6qaavuh2bq16,Secret Cross,Young Divine,66,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,suzhc88rxt0wyz8bi7qul8,Secret Sky,The Omega Tribe,78,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,a6syofdxf3ni33lm89gf2o,Lonely Dreams,Lil Ram Sampath,40,"edm, electronic"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ngr8krfnzkehcubn8w6iwc,Neon Dreams,S. Molchat Doma,69,"k-pop, dance pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,eljbwj1czdrkqay2ktmftn,Lost Code,Young Raja Kumari,64,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ckhbdmbesk04z3mf3drfim,Frozen Cross,MC Molchat Doma,54,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,l6adl8ow4s6trtptnmisf4,Neon Rhythm,The Darshan Raval,77,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,mudfgfb4o9ak0fyjyhuelk,Lost Motion,The Divine,67,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,2by91f2b3uhb3fjopb5pzq,Neon Sky,Young Ram Sampath,59,"bollywood, hindi pop, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,mi6j8thvwk3ns8pxexp41i,Midnight Code,The SoulChef,97,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ltbudawy6ek48tkt3llz41,Frozen Sky,Young Molchat Doma,93,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,wcz1tgbnikhanukw8erre8,Lost Dreams,S. Molchat Doma,73,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,jz1uw10umlyx1xqsc8u87n,Lost Dreams,DJ Raftaar,50,"edm, electronic"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,h10uktq5fm84ceez91rwzq,Lonely Motion,DJ Molchat Doma,19,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,qnnrhskbepijp230c23g4y,Crimson Sky,The SoulChef,86,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,z1ebjzxs4syizfz4bxo892,Golden Sky,S. Yuvan,99,"tamil, kollywood, tamil dance"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,496gb96vf6f148fwhaiz34,Secret Code,S. Raja Kumari,77,"bollywood, hindi pop, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,4xwp239pg1ntpd6civu4ql,Frozen Edge,Lil Ram Sampath,85,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,xxom10ufyfz3178hsmo762,Frozen Code,S. Darshan Raval,73,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,90kpkfn9ktvh3rzqm18lmc,Electric Code,Young Omega Tribe,36,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,vvwqjkz1wa3wo9vtq1yoov,Crimson Code,DJ Raja Kumari,47,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,nf5eipcpx0aa7pzb8o3cui,Neon Rhythm,S. Darshan Raval,43,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,p98rvq0eggt63fvnzjscu7,Burning Rhythm,S. Yuvan,47,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,fxzm8vc74xlrn272d4ml05,Lonely Cross,S. Ram Sampath,90,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,z68rj597ejzmsnjdjdbw6i,Burning Memories,The Divine,83,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ijctrfl7fmakgrq8ep55pa,Burning Loop,Lil TV Girl,65,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,6dpwh5gocd75ltbrus4r67,Secret Voices,DJ Omega Tribe,39,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,2p3854p4x2v7akas764kyw,Lonely Sky,The SoulChef,43,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,gf49it9zt1ww9kf077014h,Lost Motion,The Yuvan,12,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ehho4j509n57wwny7qq6s9,Frozen Sky,MC SoulChef,17,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,wg920t4no455v2duus21a9,Frozen Dreams,The Raftaar,36,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,6luim3pphvwkgimczrpkge,Frozen Code,Lil Ram Sampath,52,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,8kw9o28l0lj18o0kou6iu9,Burning Cross,DJ Divine,43,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ss4amvwo1nuun30jre2qi1,Neon Cross,Lil Omega Tribe,81,"bollywood, hindi pop, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,7eth08yfa96lko21cc0p6v,Electric Motion,Lil Darshan Raval,98,"city pop, kayokyoku, j-pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,9nnyp3fsks6lxxezwh2fau,Crimson Edge,MC Omega Tribe,34,"edm, electronic"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ahs047z1nl9tfza4quwjpv,Burning Sky,Lil Raftaar,27,"haryanvi, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,32kax77eyamtf8u80x0l6e,Golden Cross,The Omega Tribe,14,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,7bh1xfrhin2s3gk1x9oqog,Crimson Edge,Young Raftaar,65,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,w6vz1dm7l49bgszyk7i7d5,Frozen Motion,Lil Yuvan,29,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,77jq51cui4qfkmvjoc6wan,Lonely Memories,The Raftaar,66,"synthwave, retro, 80s"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,d0xlf1u67r2g4bznfpj89e,Crimson Edge,DJ Raja Kumari,64,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,1kfnzbnl46kt57lfi19xpa,Frozen Code,MC Omega Tribe,84,"haryanvi, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,l4h41utjy8u1jogzrx7gu2,Neon Rhythm,Young Darshan Raval,80,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ntrtx5zkvdleqi86qjqvq2,Midnight Code,S. SoulChef,56,"bollywood, hindi pop, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,9n4gut3qigf36eavqsy69f,Lonely Voices,DJ Divine,81,"tamil, kollywood, tamil dance"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,92n82f3i3327h2mmh0t539,Lonely Voices,MC TV Girl,41,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,fcuvcfmg6oev4n2s9wcz5c,Burning Motion,S. Omega Tribe,88,"edm, electronic"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,omm56y48vi4cj7q4gxbfb8,Frozen Motion,Young Darshan Raval,35,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,4l6svw8gs448j9xlokhi7w,Crimson Loop,The Omega Tribe,9,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,cgr823hcxd8zopbe76vlwd,Frozen Motion,The SoulChef,3,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,tkua99g8tkln3ixp9d7guj,Secret Sky,The SoulChef,27,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,oi4k6kc3lsdt54390obf6d,Burning Cross,The Divine,40,"city pop, kayokyoku, j-pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,r7zlhdpax9j67570eayjhq,Electric Voices,S. Darshan Raval,48,"edm, electronic"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,0f004z7f8un4xqhrahvesy,Midnight Cross,Young Divine,85,"bollywood, hindi pop, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,wl7g0kuv8vfalvfnibygfr,Lonely Loop,Young Raftaar,52,"classical, indian classical"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,fao677sna12sc0gc8ambhw,Neon Sky,DJ Darshan Raval,50,"city pop, kayokyoku, j-pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,0ket0smxop69mhza40kvxs,Lost Sky,Lil Raftaar,76,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,b1b47ljwxmbatco7f18ms7,Lonely Code,Lil Raftaar,36,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,yoistyfipkuqwaiimrs97n,Midnight Code,Lil Raja Kumari,52,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,3rrlp9o9v3u46er8wtl7jl,Midnight Motion,Young Ram Sampath,4,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,rnkcjcnf6x77yzyglo8b49,Electric Loop,MC Yuvan,41,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,lq9kx5vq9o71ladl1c3efd,Frozen Sky,S. Molchat Doma,70,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,nxtx8x2kxpnxqjrmdfordg,Electric Dreams,MC Molchat Doma,75,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,7ewccwr6mz242md4xaccb3,Frozen Voices,DJ TV Girl,0,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,1ud0t2yymgxqjuohoo0unr,Neon Memories,S. Divine,21,"k-pop, dance pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,dykpbftgbd750yvlv9olnf,Lost Dreams,Young Omega Tribe,27,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,njq8wn4ykzdeflask7w286,Burning Dreams,MC Omega Tribe,79,"k-pop, dance pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,mji3tls2mxt55fin1bql2q,Secret Rhythm,Young Darshan Raval,29,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,2azy1v43uqb4kdcdyz2wxi,Golden Memories,S. Ram Sampath,82,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,oezwqjb5vpccdguuedf5ep,Lost Code,The Divine,60,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,hiolsl74o5mb3x3toj1lyn,Golden Code,The Yuvan,68,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,xf23ly1hibp5q5n0a3ldln,Crimson Memories,The Raftaar,74,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,q933idn8hh0v4jle7y26li,Electric Loop,The Darshan Raval,43,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,vk3tvun522aku3ik4xq2bj,Lonely Memories,The Ram Sampath,22,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,v9akeqezs990o7s6x3hpdh,Crimson Loop,DJ TV Girl,58,"synthwave, retro, 80s"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,36tvtwodarc7txao5k95o7,Lonely Dreams,Lil Raja Kumari,17,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,atqp6rz803o4e8dbgpzq9o,Midnight Edge,Lil Darshan Raval,45,"haryanvi, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,vefa0rhaojayhiao4futc2,Lonely Edge,MC TV Girl,25,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,6cb8k25ejbgorzbrzhtnxu,Crimson Cross,DJ Omega Tribe,71,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,fx11i2sbvu3io1i90k6b4k,Frozen Edge,S. Yuvan,36,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,4cpq25cbmw7liigb7gqbpm,Frozen Memories,DJ Darshan Raval,40,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,6fic04g9rh58abxartd3b8,Crimson Code,Young Yuvan,51,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ckxkersfmj8vjtf4jx9tn9,Lonely Code,Lil Molchat Doma,56,"edm, electronic"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,9dr8oua7hc7stkpkevuoqp,Midnight Rhythm,S. Ram Sampath,76,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,r82pxtgq9lyxvmxntlbec2,Crimson Dreams,Lil Omega Tribe,57,"tamil, kollywood, tamil dance"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,a8yg4ozgjql4ti4f8b0y8n,Crimson Edge,MC Darshan Raval,13,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,i6w8n52hi73dgn3yrbc998,Lost Voices,Lil TV Girl,89,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,d25c110yz56ok2i852q6as,Neon Edge,The Raftaar,63,"bollywood, hindi pop, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ftdjigq11uk6775dg5p68e,Burning Motion,DJ TV Girl,8,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,27i22tkpnwpwosl8ou2s8z,Burning Sky,MC Darshan Raval,12,"tamil, kollywood, tamil dance"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,i0da2mv533c1jtjbl5jc17,Lonely Sky,S. TV Girl,25,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ovdqytw9qzqrhralujkry3,Midnight Rhythm,MC Raja Kumari,47,"synthwave, retro, 80s"
